f 0.800000 0.800000 0.800000 
89 46 0 snow
89 46 1 snow
89 46 2 snow
89 46 3 snow
89 46 4 snow
89 46 5 snow
89 46 6 snow
89 46 7 snow
89 46 8 snow
89 46 9 snow
89 47 0 snow
89 47 1 snow
89 47 2 snow
89 47 3 snow
89 47 4 snow
89 47 5 snow
89 47 6 snow
89 47 7 snow
89 47 8 snow
89 47 9 snow
89 48 0 snow
89 48 1 snow
89 48 2 snow
89 48 3 snow
89 48 4 snow
89 48 5 snow
89 48 6 snow
89 48 7 snow
89 48 8 snow
89 48 9 snow
89 49 0 snow
89 49 1 snow
89 49 2 snow
89 49 3 snow
89 49 4 snow
89 49 5 snow
89 49 6 snow
89 49 7 snow
89 49 8 snow
89 49 9 snow
89 50 0 snow
89 50 1 snow
89 50 2 snow
89 50 3 snow
89 50 4 snow
89 50 5 snow
89 50 6 snow
89 50 7 snow
89 50 8 snow
89 50 9 snow
89 51 0 snow
89 51 1 snow
89 51 2 snow
89 51 3 snow
89 51 4 snow
89 51 5 snow
89 51 6 snow
89 51 7 snow
89 51 8 snow
89 51 9 snow
89 52 0 snow
89 52 1 snow
89 52 2 snow
89 52 3 snow
89 52 4 snow
89 52 5 snow
89 52 6 snow
89 52 7 snow
89 52 8 snow
89 52 9 snow
89 53 0 snow
89 53 1 snow
89 53 2 snow
89 53 3 snow
89 53 4 snow
89 53 5 snow
89 53 6 snow
89 53 7 snow
89 53 8 snow
89 53 9 snow
89 54 0 snow
89 54 1 snow
89 54 2 snow
89 54 3 snow
89 54 4 snow
89 54 5 snow
89 54 6 snow
89 54 7 snow
89 54 8 snow
89 54 9 snow
89 55 0 snow
89 55 1 snow
89 55 2 snow
89 55 3 snow
89 55 4 snow
89 55 5 snow
89 55 6 snow
89 55 7 snow
89 55 8 snow
89 55 9 snow
89 56 0 snow
89 56 1 snow
89 56 2 snow
89 56 3 snow
89 56 4 snow
89 56 5 snow
89 56 6 snow
89 56 7 snow
89 56 8 snow
89 56 9 snow
89 57 0 snow
89 57 1 snow
89 57 2 snow
89 57 3 snow
89 57 4 snow
89 57 5 snow
89 57 6 snow
89 57 7 snow
89 57 8 snow
89 57 9 snow
89 58 0 snow
89 58 1 snow
89 58 2 snow
89 58 3 snow
89 58 4 snow
89 58 5 snow
89 58 6 snow
89 58 7 snow
89 58 8 snow
89 58 9 snow
89 59 0 snow
89 59 1 snow
89 59 2 snow
89 59 3 snow
89 59 4 snow
89 59 5 snow
89 59 6 snow
89 59 7 snow
89 59 8 snow
89 59 9 snow
89 59 10 snow
89 60 0 snow
89 60 1 snow
89 60 2 snow
89 60 3 snow
89 60 4 snow
89 60 5 snow
89 60 6 snow
89 60 7 snow
89 60 8 snow
89 60 9 snow
89 60 10 snow
89 61 0 snow
89 61 1 snow
89 61 2 snow
89 61 3 snow
89 61 4 snow
89 61 5 snow
89 61 6 snow
89 61 7 snow
89 61 8 snow
89 61 9 snow
89 61 10 snow
89 62 0 snow
89 62 1 snow
89 62 2 snow
89 62 3 snow
89 62 4 snow
89 62 5 snow
89 62 6 snow
89 62 7 snow
89 62 8 snow
89 62 9 snow
89 62 10 snow
89 63 0 snow
89 63 1 snow
89 63 2 snow
89 63 3 snow
89 63 4 snow
89 63 5 snow
89 63 6 snow
89 63 7 snow
89 63 8 snow
89 63 9 snow
89 63 10 snow
89 64 0 snow
89 64 1 snow
89 64 2 snow
89 64 3 snow
89 64 4 snow
89 64 5 snow
89 64 6 snow
89 64 7 snow
89 64 8 snow
89 64 9 snow
89 64 10 snow
89 64 11 snow
89 65 0 snow
89 65 1 snow
89 65 2 snow
89 65 3 snow
89 65 4 snow
89 65 5 snow
89 65 6 snow
89 65 7 snow
89 65 8 snow
89 65 9 snow
89 65 10 snow
89 65 11 snow
89 66 0 snow
89 66 1 snow
89 66 2 snow
89 66 3 snow
89 66 4 snow
89 66 5 snow
89 66 6 snow
89 66 7 snow
89 66 8 snow
89 66 9 snow
89 66 10 snow
89 66 11 snow
89 67 0 snow
89 67 1 snow
89 67 2 snow
89 67 3 snow
89 67 4 snow
89 67 5 snow
89 67 6 snow
89 67 7 snow
89 67 8 snow
89 67 9 snow
89 67 10 snow
89 67 11 snow
89 67 12 snow
89 68 0 snow
89 68 1 snow
89 68 2 snow
89 68 3 snow
89 68 4 snow
89 68 5 snow
89 68 6 snow
89 68 7 snow
89 68 8 snow
89 68 9 snow
89 68 10 snow
89 68 11 snow
89 68 12 snow
89 69 0 snow
89 69 1 snow
89 69 2 snow
89 69 3 snow
89 69 4 snow
89 69 5 snow
89 69 6 snow
89 69 7 snow
89 69 8 snow
89 69 9 snow
89 69 10 snow
89 69 11 snow
89 69 12 snow
89 69 13 snow
89 70 0 snow
89 70 1 snow
89 70 2 snow
89 70 3 snow
89 70 4 snow
89 70 5 snow
89 70 6 snow
89 70 7 snow
89 70 8 snow
89 70 9 snow
89 70 10 snow
89 70 11 snow
89 70 12 snow
89 70 13 snow
89 71 0 snow
89 71 1 snow
89 71 2 snow
89 71 3 snow
89 71 4 snow
89 71 5 snow
89 71 6 snow
89 71 7 snow
89 71 8 snow
89 71 9 snow
89 71 10 snow
89 71 11 snow
89 71 12 snow
89 71 13 snow
89 71 14 snow
89 72 0 snow
89 72 1 snow
89 72 2 snow
89 72 3 snow
89 72 4 snow
89 72 5 snow
89 72 6 snow
89 72 7 snow
89 72 8 snow
89 72 9 snow
89 72 10 snow
89 72 11 snow
89 72 12 snow
89 72 13 snow
89 72 14 snow
89 72 15 snow
89 73 0 snow
89 73 1 snow
89 73 2 snow
89 73 3 snow
89 73 4 snow
89 73 5 snow
89 73 6 snow
89 73 7 snow
89 73 8 snow
89 73 9 snow
89 73 10 snow
89 73 11 snow
89 73 12 snow
89 73 13 snow
89 73 14 snow
89 73 15 snow
89 73 16 snow
89 74 0 snow
89 74 1 snow
89 74 2 snow
89 74 3 snow
89 74 4 snow
89 74 5 snow
89 74 6 snow
89 74 7 snow
89 74 8 snow
89 74 9 snow
89 74 10 snow
89 74 11 snow
89 74 12 snow
89 74 13 snow
89 74 14 snow
89 74 15 snow
89 74 16 snow
89 74 17 snow
89 75 0 snow
89 75 1 snow
89 75 2 snow
89 75 3 snow
89 75 4 snow
89 75 5 snow
89 75 6 snow
89 75 7 snow
89 75 8 snow
89 75 9 snow
89 75 10 snow
89 75 11 snow
89 75 12 snow
89 75 13 snow
89 75 14 snow
89 75 15 snow
89 75 16 snow
89 75 17 snow
89 76 0 snow
89 76 1 snow
89 76 2 snow
89 76 3 snow
89 76 4 snow
89 76 5 snow
89 76 6 snow
89 76 7 snow
89 76 8 snow
89 76 9 snow
89 76 10 snow
89 76 11 snow
89 76 12 snow
89 76 13 snow
89 76 14 snow
89 76 15 snow
89 76 16 snow
89 76 17 snow
89 77 0 snow
89 77 1 snow
89 77 2 snow
89 77 3 snow
89 77 4 snow
89 77 5 snow
89 77 6 snow
89 77 7 snow
89 77 8 snow
89 77 9 snow
89 77 10 snow
89 77 11 snow
89 77 12 snow
89 77 13 snow
89 77 14 snow
89 77 15 snow
89 77 16 snow
89 77 17 snow
89 77 18 snow
89 78 0 snow
89 78 1 snow
89 78 2 snow
89 78 3 snow
89 78 4 snow
89 78 5 snow
89 78 6 snow
89 78 7 snow
89 78 8 snow
89 78 9 snow
89 78 10 snow
89 78 11 snow
89 78 12 snow
89 78 13 snow
89 78 14 snow
89 78 15 snow
89 78 16 snow
89 78 17 snow
89 78 18 snow
89 78 19 snow
89 79 0 snow
89 79 1 snow
89 79 2 snow
89 79 3 snow
89 79 4 snow
89 79 5 snow
89 79 6 snow
89 79 7 snow
89 79 8 snow
89 79 9 snow
89 79 10 snow
89 79 11 snow
89 79 12 snow
89 79 13 snow
89 79 14 snow
89 79 15 snow
89 79 16 snow
89 79 17 snow
89 79 18 snow
89 79 19 snow
89 80 0 snow
89 80 1 snow
89 80 2 snow
89 80 3 snow
89 80 4 snow
89 80 5 snow
89 80 6 snow
89 80 7 snow
89 80 8 snow
89 80 9 snow
89 80 10 snow
89 80 11 snow
89 80 12 snow
89 80 13 snow
89 80 14 snow
89 80 15 snow
89 80 16 snow
89 80 17 snow
89 80 18 snow
89 80 19 snow
89 80 20 snow
89 81 0 snow
89 81 1 snow
89 81 2 snow
89 81 3 snow
89 81 4 snow
89 81 5 snow
89 81 6 snow
89 81 7 snow
89 81 8 snow
89 81 9 snow
89 81 10 snow
89 81 11 snow
89 81 12 snow
89 81 13 snow
89 81 14 snow
89 81 15 snow
89 81 16 snow
89 81 17 snow
89 81 18 snow
89 81 19 snow
89 81 20 snow
89 82 0 snow
89 82 1 snow
89 82 2 snow
89 82 3 snow
89 82 4 snow
89 82 5 snow
89 82 6 snow
89 82 7 snow
89 82 8 snow
89 82 9 snow
89 82 10 snow
89 82 11 snow
89 82 12 snow
89 82 13 snow
89 82 14 snow
89 82 15 snow
89 82 16 snow
89 82 17 snow
89 82 18 snow
89 82 19 snow
89 82 20 snow
89 82 21 snow
89 83 0 snow
89 83 1 snow
89 83 2 snow
89 83 3 snow
89 83 4 snow
89 83 5 snow
89 83 6 snow
89 83 7 snow
89 83 8 snow
89 83 9 snow
89 83 10 snow
89 83 11 snow
89 83 12 snow
89 83 13 snow
89 83 14 snow
89 83 15 snow
89 83 16 snow
89 83 17 snow
89 83 18 snow
89 83 19 snow
89 83 20 snow
89 83 21 snow
89 84 0 snow
89 84 1 snow
89 84 2 snow
89 84 3 snow
89 84 4 snow
89 84 5 snow
89 84 6 snow
89 84 7 snow
89 84 8 snow
89 84 9 snow
89 84 10 snow
89 84 11 snow
89 84 12 snow
89 84 13 snow
89 84 14 snow
89 84 15 snow
89 84 16 snow
89 84 17 snow
89 84 18 snow
89 84 19 snow
89 84 20 snow
89 84 21 snow
89 85 0 snow
89 85 1 snow
89 85 2 snow
89 85 3 snow
89 85 4 snow
89 85 5 snow
89 85 6 snow
89 85 7 snow
89 85 8 snow
89 85 9 snow
89 85 10 snow
89 85 11 snow
89 85 12 snow
89 85 13 snow
89 85 14 snow
89 85 15 snow
89 85 16 snow
89 85 17 snow
89 85 18 snow
89 85 19 snow
89 85 20 snow
89 85 21 snow
89 86 0 snow
89 86 1 snow
89 86 2 snow
89 86 3 snow
89 86 4 snow
89 86 5 snow
89 86 6 snow
89 86 7 snow
89 86 8 snow
89 86 9 snow
89 86 10 snow
89 86 11 snow
89 86 12 snow
89 86 13 snow
89 86 14 snow
89 86 15 snow
89 86 16 snow
89 86 17 snow
89 86 18 snow
89 86 19 snow
89 86 20 snow
89 86 21 snow
89 86 22 snow
89 87 0 snow
89 87 1 snow
89 87 2 snow
89 87 3 snow
89 87 4 snow
89 87 5 snow
89 87 6 snow
89 87 7 snow
89 87 8 snow
89 87 9 snow
89 87 10 snow
89 87 11 snow
89 87 12 snow
89 87 13 snow
89 87 14 snow
89 87 15 snow
89 87 16 snow
89 87 17 snow
89 87 18 snow
89 87 19 snow
89 87 20 snow
89 87 21 snow
89 87 22 snow
89 88 0 snow
89 88 1 snow
89 88 2 snow
89 88 3 snow
89 88 4 snow
89 88 5 snow
89 88 6 snow
89 88 7 snow
89 88 8 snow
89 88 9 snow
89 88 10 snow
89 88 11 snow
89 88 12 snow
89 88 13 snow
89 88 14 snow
89 88 15 snow
89 88 16 snow
89 88 17 snow
89 88 18 snow
89 88 19 snow
89 88 20 snow
89 88 21 snow
89 88 22 snow
89 89 0 snow
89 89 1 snow
89 89 2 snow
89 89 3 snow
89 89 4 snow
89 89 5 snow
89 89 6 snow
89 89 7 snow
89 89 8 snow
89 89 9 snow
89 89 10 snow
89 89 11 snow
89 89 12 snow
89 89 13 snow
89 89 14 snow
89 89 15 snow
89 89 16 snow
89 89 17 snow
89 89 18 snow
89 89 19 snow
89 89 20 snow
89 89 21 snow
89 89 22 snow
89 89 23 snow
89 90 0 snow
89 90 1 snow
89 90 2 snow
89 90 3 snow
89 90 4 snow
89 90 5 snow
89 90 6 snow
89 90 7 snow
89 90 8 snow
89 90 9 snow
89 90 10 snow
89 90 11 snow
89 90 12 snow
89 90 13 snow
89 90 14 snow
89 90 15 snow
89 90 16 snow
89 90 17 snow
89 90 18 snow
89 90 19 snow
89 90 20 snow
89 90 21 snow
89 90 22 snow
89 90 23 snow
89 91 0 snow
89 91 1 snow
89 91 2 snow
89 91 3 snow
89 91 4 snow
89 91 5 snow
89 91 6 snow
89 91 7 snow
89 91 8 snow
89 91 9 snow
89 91 10 snow
89 91 11 snow
89 91 12 snow
89 91 13 snow
89 91 14 snow
89 91 15 snow
89 91 16 snow
89 91 17 snow
89 91 18 snow
89 91 19 snow
89 91 20 snow
89 91 21 snow
89 91 22 snow
89 91 23 snow
89 92 0 snow
89 92 1 snow
89 92 2 snow
89 92 3 snow
89 92 4 snow
89 92 5 snow
89 92 6 snow
89 92 7 snow
89 92 8 snow
89 92 9 snow
89 92 10 snow
89 92 11 snow
89 92 12 snow
89 92 13 snow
89 92 14 snow
89 92 15 snow
89 92 16 snow
89 92 17 snow
89 92 18 snow
89 92 19 snow
89 92 20 snow
89 92 21 snow
89 92 22 snow
89 92 23 snow
89 93 0 snow
89 93 1 snow
89 93 2 snow
89 93 3 snow
89 93 4 snow
89 93 5 snow
89 93 6 snow
89 93 7 snow
89 93 8 snow
89 93 9 snow
89 93 10 snow
89 93 11 snow
89 93 12 snow
89 93 13 snow
89 93 14 snow
89 93 15 snow
89 93 16 snow
89 93 17 snow
89 93 18 snow
89 93 19 snow
89 93 20 snow
89 93 21 snow
89 93 22 snow
89 93 23 snow
89 94 0 snow
89 94 1 snow
89 94 2 snow
89 94 3 snow
89 94 4 snow
89 94 5 snow
89 94 6 snow
89 94 7 snow
89 94 8 snow
89 94 9 snow
89 94 10 snow
89 94 11 snow
89 94 12 snow
89 94 13 snow
89 94 14 snow
89 94 15 snow
89 94 16 snow
89 94 17 snow
89 94 18 snow
89 94 19 snow
89 94 20 snow
89 94 21 snow
89 94 22 snow
89 94 23 snow
89 95 0 snow
89 95 1 snow
89 95 2 snow
89 95 3 snow
89 95 4 snow
89 95 5 snow
89 95 6 snow
89 95 7 snow
89 95 8 snow
89 95 9 snow
89 95 10 snow
89 95 11 snow
89 95 12 snow
89 95 13 snow
89 95 14 snow
89 95 15 snow
89 95 16 snow
89 95 17 snow
89 95 18 snow
89 95 19 snow
89 95 20 snow
89 95 21 snow
89 95 22 snow
89 95 23 snow
89 96 0 snow
89 96 1 snow
89 96 2 snow
89 96 3 snow
89 96 4 snow
89 96 5 snow
89 96 6 snow
89 96 7 snow
89 96 8 snow
89 96 9 snow
89 96 10 snow
89 96 11 snow
89 96 12 snow
89 96 13 snow
89 96 14 snow
89 96 15 snow
89 96 16 snow
89 96 17 snow
89 96 18 snow
89 96 19 snow
89 96 20 snow
89 96 21 snow
89 96 22 snow
89 96 23 snow
89 97 0 snow
89 97 1 snow
89 97 2 snow
89 97 3 snow
89 97 4 snow
89 97 5 snow
89 97 6 snow
89 97 7 snow
89 97 8 snow
89 97 9 snow
89 97 10 snow
89 97 11 snow
89 97 12 snow
89 97 13 snow
89 97 14 snow
89 97 15 snow
89 97 16 snow
89 97 17 snow
89 97 18 snow
89 97 19 snow
89 97 20 snow
89 97 21 snow
89 97 22 snow
89 97 23 snow
89 97 24 snow
89 98 0 snow
89 98 1 snow
89 98 2 snow
89 98 3 snow
89 98 4 snow
89 98 5 snow
89 98 6 snow
89 98 7 snow
89 98 8 snow
89 98 9 snow
89 98 10 snow
89 98 11 snow
89 98 12 snow
89 98 13 snow
89 98 14 snow
89 98 15 snow
89 98 16 snow
89 98 17 snow
89 98 18 snow
89 98 19 snow
89 98 20 snow
89 98 21 snow
89 98 22 snow
89 98 23 snow
89 98 24 snow
89 99 0 snow
89 99 1 snow
89 99 2 snow
89 99 3 snow
89 99 4 snow
89 99 5 snow
89 99 6 snow
89 99 7 snow
89 99 8 snow
89 99 9 snow
89 99 10 snow
89 99 11 snow
89 99 12 snow
89 99 13 snow
89 99 14 snow
89 99 15 snow
89 99 16 snow
89 99 17 snow
89 99 18 snow
89 99 19 snow
89 99 20 snow
89 99 21 snow
89 99 22 snow
89 99 23 snow
89 99 24 snow
90 0 0 snow
90 0 1 snow
90 0 2 snow
90 0 3 snow
90 0 4 snow
90 0 5 snow
90 0 6 snow
90 0 7 snow
90 0 8 snow
90 0 9 snow
90 1 0 snow
90 1 1 snow
90 1 2 snow
90 1 3 snow
90 1 4 snow
90 1 5 snow
90 1 6 snow
90 1 7 snow
90 1 8 snow
90 1 9 snow
90 2 0 snow
90 2 1 snow
90 2 2 snow
90 2 3 snow
90 2 4 snow
90 2 5 snow
90 2 6 snow
90 2 7 snow
90 2 8 snow
90 2 9 snow
90 3 0 snow
90 3 1 snow
90 3 2 snow
90 3 3 snow
90 3 4 snow
90 3 5 snow
90 3 6 snow
90 3 7 snow
90 3 8 snow
90 3 9 snow
90 4 0 snow
90 4 1 snow
90 4 2 snow
90 4 3 snow
90 4 4 snow
90 4 5 snow
90 4 6 snow
90 4 7 snow
90 4 8 snow
90 4 9 snow
90 5 0 snow
90 5 1 snow
90 5 2 snow
90 5 3 snow
90 5 4 snow
90 5 5 snow
90 5 6 snow
90 5 7 snow
90 5 8 snow
90 5 9 snow
90 6 0 snow
90 6 1 snow
90 6 2 snow
90 6 3 snow
90 6 4 snow
90 6 5 snow
90 6 6 snow
90 6 7 snow
90 6 8 snow
90 6 9 snow
90 7 0 snow
90 7 1 snow
90 7 2 snow
90 7 3 snow
90 7 4 snow
90 7 5 snow
90 7 6 snow
90 7 7 snow
90 7 8 snow
90 7 9 snow
90 8 0 snow
90 8 1 snow
90 8 2 snow
90 8 3 snow
90 8 4 snow
90 8 5 snow
90 8 6 snow
90 8 7 snow
90 8 8 snow
90 8 9 snow
90 9 0 snow
90 9 1 snow
90 9 2 snow
90 9 3 snow
90 9 4 snow
90 9 5 snow
90 9 6 snow
90 9 7 snow
90 9 8 snow
90 9 9 snow
90 10 0 snow
90 10 1 snow
90 10 2 snow
90 10 3 snow
90 10 4 snow
90 10 5 snow
90 10 6 snow
90 10 7 snow
90 10 8 snow
90 10 9 snow
90 11 0 snow
90 11 1 snow
90 11 2 snow
90 11 3 snow
90 11 4 snow
90 11 5 snow
90 11 6 snow
90 11 7 snow
90 11 8 snow
90 11 9 snow
90 12 0 snow
90 12 1 snow
90 12 2 snow
90 12 3 snow
90 12 4 snow
90 12 5 snow
90 12 6 snow
90 12 7 snow
90 12 8 snow
90 12 9 snow
90 13 0 snow
90 13 1 snow
90 13 2 snow
90 13 3 snow
90 13 4 snow
90 13 5 snow
90 13 6 snow
90 13 7 snow
90 13 8 snow
90 13 9 snow
90 14 0 snow
90 14 1 snow
90 14 2 snow
90 14 3 snow
90 14 4 snow
90 14 5 snow
90 14 6 snow
90 14 7 snow
90 14 8 snow
90 14 9 snow
90 15 0 snow
90 15 1 snow
90 15 2 snow
90 15 3 snow
90 15 4 snow
90 15 5 snow
90 15 6 snow
90 15 7 snow
90 15 8 snow
90 15 9 snow
90 16 0 snow
90 16 1 snow
90 16 2 snow
90 16 3 snow
90 16 4 snow
90 16 5 snow
90 16 6 snow
90 16 7 snow
90 16 8 snow
90 16 9 snow
90 17 0 snow
90 17 1 snow
90 17 2 snow
90 17 3 snow
90 17 4 snow
90 17 5 snow
90 17 6 snow
90 17 7 snow
90 17 8 snow
90 17 9 snow
90 17 11 leaves_1
90 18 0 snow
90 18 1 snow
90 18 2 snow
90 18 3 snow
90 18 4 snow
90 18 5 snow
90 18 6 snow
90 18 7 snow
90 18 8 snow
90 18 9 snow
90 19 0 snow
90 19 1 snow
90 19 2 snow
90 19 3 snow
90 19 4 snow
90 19 5 snow
90 19 6 snow
90 19 7 snow
90 19 8 snow
90 19 9 snow
90 20 0 snow
90 20 1 snow
90 20 2 snow
90 20 3 snow
90 20 4 snow
90 20 5 snow
90 20 6 snow
90 20 7 snow
90 20 8 snow
90 20 9 snow
90 21 0 snow
90 21 1 snow
90 21 2 snow
90 21 3 snow
90 21 4 snow
90 21 5 snow
90 21 6 snow
90 21 7 snow
90 21 8 snow
90 21 9 snow
90 22 0 snow
90 22 1 snow
90 22 2 snow
90 22 3 snow
90 22 4 snow
90 22 5 snow
90 22 6 snow
90 22 7 snow
90 22 8 snow
90 22 9 snow
90 23 0 snow
90 23 1 snow
90 23 2 snow
90 23 3 snow
90 23 4 snow
90 23 5 snow
90 23 6 snow
90 23 7 snow
90 23 8 snow
90 23 9 snow
90 24 0 snow
90 24 1 snow
90 24 2 snow
90 24 3 snow
90 24 4 snow
90 24 5 snow
90 24 6 snow
90 24 7 snow
90 24 8 snow
90 24 9 snow
90 25 0 snow
90 25 1 snow
90 25 2 snow
90 25 3 snow
90 25 4 snow
90 25 5 snow
90 25 6 snow
90 25 7 snow
90 25 8 snow
90 25 9 snow
90 26 0 snow
90 26 1 snow
90 26 2 snow
90 26 3 snow
90 26 4 snow
90 26 5 snow
90 26 6 snow
90 26 7 snow
90 26 8 snow
90 26 9 snow
90 27 0 snow
90 27 1 snow
90 27 2 snow
90 27 3 snow
90 27 4 snow
90 27 5 snow
90 27 6 snow
90 27 7 snow
90 27 8 snow
90 27 9 snow
90 28 0 snow
90 28 1 snow
90 28 2 snow
90 28 3 snow
90 28 4 snow
90 28 5 snow
90 28 6 snow
90 28 7 snow
90 28 8 snow
90 28 9 snow
90 29 0 snow
90 29 1 snow
90 29 2 snow
90 29 3 snow
90 29 4 snow
90 29 5 snow
90 29 6 snow
90 29 7 snow
90 29 8 snow
90 29 9 snow
90 30 0 snow
90 30 1 snow
90 30 2 snow
90 30 3 snow
90 30 4 snow
90 30 5 snow
90 30 6 snow
90 30 7 snow
90 30 8 snow
90 30 9 snow
90 31 0 snow
90 31 1 snow
90 31 2 snow
90 31 3 snow
90 31 4 snow
90 31 5 snow
90 31 6 snow
90 31 7 snow
90 31 8 snow
90 31 9 snow
90 32 0 snow
90 32 1 snow
90 32 2 snow
90 32 3 snow
90 32 4 snow
90 32 5 snow
90 32 6 snow
90 32 7 snow
90 32 8 snow
90 32 9 snow
90 33 0 snow
90 33 1 snow
90 33 2 snow
90 33 3 snow
90 33 4 snow
90 33 5 snow
90 33 6 snow
90 33 7 snow
90 33 8 snow
90 33 9 snow
90 34 0 snow
90 34 1 snow
90 34 2 snow
90 34 3 snow
90 34 4 snow
90 34 5 snow
90 34 6 snow
90 34 7 snow
90 34 8 snow
90 34 9 snow
90 35 0 snow
90 35 1 snow
90 35 2 snow
90 35 3 snow
90 35 4 snow
90 35 5 snow
90 35 6 snow
90 35 7 snow
90 35 8 snow
90 35 9 snow
90 36 0 snow
90 36 1 snow
90 36 2 snow
90 36 3 snow
90 36 4 snow
90 36 5 snow
90 36 6 snow
90 36 7 snow
90 36 8 snow
90 36 9 snow
90 37 0 snow
90 37 1 snow
90 37 2 snow
90 37 3 snow
90 37 4 snow
90 37 5 snow
90 37 6 snow
90 37 7 snow
90 37 8 snow
90 37 9 snow
90 38 0 snow
90 38 1 snow
90 38 2 snow
90 38 3 snow
90 38 4 snow
90 38 5 snow
90 38 6 snow
90 38 7 snow
90 38 8 snow
90 38 9 snow
90 39 0 snow
90 39 1 snow
90 39 2 snow
90 39 3 snow
90 39 4 snow
90 39 5 snow
90 39 6 snow
90 39 7 snow
90 39 8 snow
90 39 9 snow
90 40 0 snow
90 40 1 snow
90 40 2 snow
90 40 3 snow
90 40 4 snow
90 40 5 snow
90 40 6 snow
90 40 7 snow
90 40 8 snow
90 40 9 snow
90 41 0 snow
90 41 1 snow
90 41 2 snow
90 41 3 snow
90 41 4 snow
90 41 5 snow
90 41 6 snow
90 41 7 snow
90 41 8 snow
90 41 9 snow
90 42 0 snow
90 42 1 snow
90 42 2 snow
90 42 3 snow
90 42 4 snow
90 42 5 snow
90 42 6 snow
90 42 7 snow
90 42 8 snow
90 42 9 snow
90 43 0 snow
90 43 1 snow
90 43 2 snow
90 43 3 snow
90 43 4 snow
90 43 5 snow
90 43 6 snow
90 43 7 snow
90 43 8 snow
90 43 9 snow
90 44 0 snow
90 44 1 snow
90 44 2 snow
90 44 3 snow
90 44 4 snow
90 44 5 snow
90 44 6 snow
90 44 7 snow
90 44 8 snow
90 44 9 snow
90 45 0 snow
90 45 1 snow
90 45 2 snow
90 45 3 snow
90 45 4 snow
90 45 5 snow
90 45 6 snow
90 45 7 snow
90 45 8 snow
90 45 9 snow
90 46 0 snow
90 46 1 snow
90 46 2 snow
90 46 3 snow
90 46 4 snow
90 46 5 snow
90 46 6 snow
90 46 7 snow
90 46 8 snow
90 46 9 snow
90 47 0 snow
90 47 1 snow
90 47 2 snow
90 47 3 snow
90 47 4 snow
90 47 5 snow
90 47 6 snow
90 47 7 snow
90 47 8 snow
90 47 9 snow
90 48 0 snow
90 48 1 snow
90 48 2 snow
90 48 3 snow
90 48 4 snow
90 48 5 snow
90 48 6 snow
90 48 7 snow
90 48 8 snow
90 48 9 snow
90 49 0 snow
90 49 1 snow
90 49 2 snow
90 49 3 snow
90 49 4 snow
90 49 5 snow
90 49 6 snow
90 49 7 snow
90 49 8 snow
90 49 9 snow
90 50 0 snow
90 50 1 snow
90 50 2 snow
90 50 3 snow
90 50 4 snow
90 50 5 snow
90 50 6 snow
90 50 7 snow
90 50 8 snow
90 50 9 snow
90 51 0 snow
90 51 1 snow
90 51 2 snow
90 51 3 snow
90 51 4 snow
90 51 5 snow
90 51 6 snow
90 51 7 snow
90 51 8 snow
90 51 9 snow
90 52 0 snow
90 52 1 snow
90 52 2 snow
90 52 3 snow
90 52 4 snow
90 52 5 snow
90 52 6 snow
90 52 7 snow
90 52 8 snow
90 52 9 snow
90 53 0 snow
90 53 1 snow
90 53 2 snow
90 53 3 snow
90 53 4 snow
90 53 5 snow
90 53 6 snow
90 53 7 snow
90 53 8 snow
90 53 9 snow
90 54 0 snow
90 54 1 snow
90 54 2 snow
90 54 3 snow
90 54 4 snow
90 54 5 snow
90 54 6 snow
90 54 7 snow
90 54 8 snow
90 54 9 snow
90 55 0 snow
90 55 1 snow
90 55 2 snow
90 55 3 snow
90 55 4 snow
90 55 5 snow
90 55 6 snow
90 55 7 snow
90 55 8 snow
90 55 9 snow
90 56 0 snow
90 56 1 snow
90 56 2 snow
90 56 3 snow
90 56 4 snow
90 56 5 snow
90 56 6 snow
90 56 7 snow
90 56 8 snow
90 56 9 snow
90 57 0 snow
90 57 1 snow
90 57 2 snow
90 57 3 snow
90 57 4 snow
90 57 5 snow
90 57 6 snow
90 57 7 snow
90 57 8 snow
90 57 9 snow
90 58 0 snow
90 58 1 snow
90 58 2 snow
90 58 3 snow
90 58 4 snow
90 58 5 snow
90 58 6 snow
90 58 7 snow
90 58 8 snow
90 58 9 snow
90 59 0 snow
90 59 1 snow
90 59 2 snow
90 59 3 snow
90 59 4 snow
90 59 5 snow
90 59 6 snow
90 59 7 snow
90 59 8 snow
90 59 9 snow
90 59 10 snow
90 60 0 snow
90 60 1 snow
90 60 2 snow
90 60 3 snow
90 60 4 snow
90 60 5 snow
90 60 6 snow
90 60 7 snow
90 60 8 snow
90 60 9 snow
90 60 10 snow
90 61 0 snow
90 61 1 snow
90 61 2 snow
90 61 3 snow
90 61 4 snow
90 61 5 snow
90 61 6 snow
90 61 7 snow
90 61 8 snow
90 61 9 snow
90 61 10 snow
90 62 0 snow
90 62 1 snow
90 62 2 snow
90 62 3 snow
90 62 4 snow
90 62 5 snow
90 62 6 snow
90 62 7 snow
90 62 8 snow
90 62 9 snow
90 62 10 snow
90 63 0 snow
90 63 1 snow
90 63 2 snow
90 63 3 snow
90 63 4 snow
90 63 5 snow
90 63 6 snow
90 63 7 snow
90 63 8 snow
90 63 9 snow
90 63 10 snow
90 64 0 snow
90 64 1 snow
90 64 2 snow
90 64 3 snow
90 64 4 snow
