f 0.600000 0.600000 0.600000 
84 74 3 snow
84 74 4 snow
84 74 5 snow
84 74 6 snow
84 74 7 snow
84 74 8 pavement
84 74 9 pavement
84 74 10 pavement
84 74 11 pavement
84 74 12 pavement
84 75 0 snow
84 75 1 snow
84 75 2 snow
84 75 3 snow
84 75 4 snow
84 75 5 snow
84 75 6 snow
84 75 7 snow
84 75 8 pavement
84 75 9 pavement
84 75 10 pavement
84 75 11 pavement
84 75 12 pavement
84 76 0 snow
84 76 1 snow
84 76 2 snow
84 76 3 snow
84 76 4 snow
84 76 5 snow
84 76 6 snow
84 76 7 snow
84 76 8 pavement
84 76 9 pavement
84 76 10 pavement
84 76 11 pavement
84 76 12 pavement
84 77 0 snow
84 77 1 snow
84 77 2 snow
84 77 3 snow
84 77 4 snow
84 77 5 snow
84 77 6 snow
84 77 7 snow
84 77 8 pavement
84 77 9 pavement
84 77 10 pavement
84 77 11 pavement
84 77 12 pavement
84 78 0 snow
84 78 1 snow
84 78 2 snow
84 78 3 snow
84 78 4 snow
84 78 5 snow
84 78 6 snow
84 78 7 snow
84 78 8 pavement
84 78 9 pavement
84 78 10 pavement
84 78 11 pavement
84 78 12 pavement
84 79 0 snow
84 79 1 snow
84 79 2 snow
84 79 3 snow
84 79 4 snow
84 79 5 snow
84 79 6 snow
84 79 7 snow
84 79 8 pavement
84 79 9 pavement
84 79 10 pavement
84 79 11 pavement
84 79 12 pavement
84 80 0 snow
84 80 1 snow
84 80 2 snow
84 80 3 snow
84 80 4 snow
84 80 5 snow
84 80 6 snow
84 80 7 snow
84 80 8 pavement
84 80 9 pavement
84 80 10 pavement
84 80 11 pavement
84 80 12 pavement
84 81 0 snow
84 81 1 snow
84 81 2 snow
84 81 3 snow
84 81 4 snow
84 81 5 snow
84 81 6 snow
84 81 7 snow
84 81 8 pavement
84 81 9 pavement
84 81 10 pavement
84 81 11 pavement
84 81 12 pavement
84 82 0 snow
84 82 1 snow
84 82 2 snow
84 82 3 snow
84 82 4 snow
84 82 5 snow
84 82 6 snow
84 82 7 snow
84 82 8 pavement
84 82 9 pavement
84 82 10 pavement
84 82 11 pavement
84 82 12 pavement
84 83 0 snow
84 83 1 snow
84 83 2 snow
84 83 3 snow
84 83 4 snow
84 83 5 snow
84 83 6 snow
84 83 7 snow
84 83 8 pavement
84 83 9 pavement
84 83 10 pavement
84 83 11 pavement
84 83 12 pavement
84 84 0 snow
84 84 1 snow
84 84 2 snow
84 84 3 snow
84 84 4 snow
84 84 5 snow
84 84 6 snow
84 84 7 snow
84 84 8 pavement
84 84 9 pavement
84 84 10 pavement
84 84 11 pavement
84 84 12 pavement
84 85 0 snow
84 85 1 snow
84 85 2 snow
84 85 3 snow
84 85 4 snow
84 85 5 snow
84 85 6 snow
84 85 7 snow
84 85 8 pavement
84 85 9 pavement
84 85 10 pavement
84 85 11 pavement
84 85 12 pavement
84 86 0 snow
84 86 1 snow
84 86 2 snow
84 86 3 snow
84 86 4 snow
84 86 5 snow
84 86 6 snow
84 86 7 snow
84 86 8 pavement
84 86 9 pavement
84 86 10 pavement
84 86 11 pavement
84 86 12 pavement
84 87 0 snow
84 87 1 snow
84 87 2 snow
84 87 3 snow
84 87 4 snow
84 87 5 snow
84 87 6 snow
84 87 7 snow
84 87 8 pavement
84 87 9 pavement
84 87 10 pavement
84 87 11 pavement
84 87 12 pavement
84 88 0 snow
84 88 1 snow
84 88 2 snow
84 88 3 snow
84 88 4 snow
84 88 5 snow
84 88 6 snow
84 88 7 snow
84 88 8 pavement
84 88 9 pavement
84 88 10 pavement
84 88 11 pavement
84 88 12 pavement
84 89 0 snow
84 89 1 snow
84 89 2 snow
84 89 3 snow
84 89 4 snow
84 89 5 snow
84 89 6 snow
84 89 7 snow
84 89 8 pavement
84 89 9 pavement
84 89 10 pavement
84 89 11 pavement
84 89 12 pavement
84 90 0 snow
84 90 1 snow
84 90 2 snow
84 90 3 snow
84 90 4 snow
84 90 5 snow
84 90 6 snow
84 90 7 snow
84 90 8 pavement
84 90 9 pavement
84 90 10 pavement
84 90 11 pavement
84 90 12 pavement
84 91 0 snow
84 91 1 snow
84 91 2 snow
84 91 3 snow
84 91 4 snow
84 91 5 snow
84 91 6 snow
84 91 7 snow
84 91 8 pavement
84 91 9 pavement
84 91 10 pavement
84 91 11 pavement
84 91 12 pavement
84 92 0 snow
84 92 1 snow
84 92 2 snow
84 92 3 snow
84 92 4 snow
84 92 5 snow
84 92 6 snow
84 92 7 snow
84 92 8 pavement
84 92 9 pavement
84 92 10 pavement
84 92 11 pavement
84 92 12 pavement
84 93 0 snow
84 93 1 snow
84 93 2 snow
84 93 3 snow
84 93 4 snow
84 93 5 snow
84 93 6 snow
84 93 7 snow
84 93 8 pavement
84 93 9 pavement
84 93 10 pavement
84 93 11 pavement
84 93 12 pavement
84 94 0 snow
84 94 1 snow
84 94 2 snow
84 94 3 snow
84 94 4 snow
84 94 5 snow
84 94 6 snow
84 94 7 snow
84 94 8 pavement
84 94 9 pavement
84 94 10 pavement
84 94 11 pavement
84 94 12 pavement
84 95 0 snow
84 95 1 snow
84 95 2 snow
84 95 3 snow
84 95 4 snow
84 95 5 snow
84 95 6 snow
84 95 7 snow
84 95 8 pavement
84 95 9 pavement
84 95 10 pavement
84 95 11 pavement
84 95 12 pavement
84 96 0 snow
84 96 1 snow
84 96 2 snow
84 96 3 snow
84 96 4 snow
84 96 5 snow
84 96 6 snow
84 96 7 snow
84 96 8 pavement
84 96 9 pavement
84 96 10 pavement
84 96 11 pavement
84 96 12 pavement
84 97 0 snow
84 97 1 snow
84 97 2 snow
84 97 3 snow
84 97 4 snow
84 97 5 snow
84 97 6 snow
84 97 7 snow
84 97 8 pavement
84 97 9 pavement
84 97 10 pavement
84 97 11 pavement
84 97 12 pavement
84 98 0 snow
84 98 1 snow
84 98 2 snow
84 98 3 snow
84 98 4 snow
84 98 5 snow
84 98 6 snow
84 98 7 snow
84 98 8 pavement
84 98 9 pavement
84 98 10 pavement
84 98 11 pavement
84 98 12 pavement
84 99 0 snow
84 99 1 snow
84 99 2 snow
84 99 3 snow
84 99 4 snow
84 99 5 snow
84 99 6 snow
84 99 7 snow
84 99 8 pavement
84 99 9 pavement
84 99 10 pavement
84 99 11 pavement
84 99 12 pavement
85 0 0 snow
85 0 1 snow
85 0 2 snow
85 0 3 snow
85 0 4 snow
85 0 5 snow
85 0 6 snow
85 0 7 snow
85 0 8 pavement
85 0 9 pavement
85 0 10 pavement
85 0 11 pavement
85 0 12 pavement
85 1 0 snow
85 1 1 snow
85 1 2 snow
85 1 3 snow
85 1 4 snow
85 1 5 snow
85 1 6 snow
85 1 7 snow
85 1 8 pavement
85 1 9 pavement
85 1 10 pavement
85 1 11 pavement
85 1 12 pavement
85 2 0 snow
85 2 1 snow
85 2 2 snow
85 2 3 snow
85 2 4 snow
85 2 5 snow
85 2 6 snow
85 2 7 snow
85 2 8 pavement
85 2 9 pavement
85 2 10 pavement
85 2 11 pavement
85 2 12 pavement
85 3 0 snow
85 3 1 snow
85 3 2 snow
85 3 3 snow
85 3 4 snow
85 3 5 snow
85 3 6 snow
85 3 7 snow
85 3 8 pavement
85 3 9 pavement
85 3 10 pavement
85 3 11 pavement
85 3 12 pavement
85 4 0 snow
85 4 1 snow
85 4 2 snow
85 4 3 snow
85 4 4 snow
85 4 5 snow
85 4 6 snow
85 4 7 snow
85 4 8 pavement
85 4 9 pavement
85 4 10 pavement
85 4 11 pavement
85 4 12 pavement
85 5 0 snow
85 5 1 snow
85 5 2 snow
85 5 3 snow
85 5 4 snow
85 5 5 snow
85 5 6 snow
85 5 7 snow
85 5 8 pavement
85 5 9 pavement
85 5 10 pavement
85 5 11 pavement
85 5 12 pavement
85 6 0 snow
85 6 1 snow
85 6 2 snow
85 6 3 snow
85 6 4 snow
85 6 5 snow
85 6 6 snow
85 6 7 snow
85 6 8 pavement
85 6 9 pavement
85 6 10 pavement
85 6 11 pavement
85 6 12 pavement
85 7 0 snow
85 7 1 snow
85 7 2 snow
85 7 3 snow
85 7 4 snow
85 7 5 snow
85 7 6 snow
85 7 7 snow
85 7 8 pavement
85 7 9 pavement
85 7 10 pavement
85 7 11 pavement
85 7 12 pavement
85 8 0 snow
85 8 1 snow
85 8 2 snow
85 8 3 snow
85 8 4 snow
85 8 5 snow
85 8 6 snow
85 8 7 snow
85 8 8 pavement
85 8 9 pavement
85 8 10 pavement
85 8 11 pavement
85 8 12 pavement
85 9 0 snow
85 9 1 snow
85 9 2 snow
85 9 3 snow
85 9 4 snow
85 9 5 snow
85 9 6 snow
85 9 7 snow
85 9 8 pavement
85 9 9 pavement
85 9 10 pavement
85 9 11 pavement
85 9 12 pavement
85 10 0 snow
85 10 1 snow
85 10 2 snow
85 10 3 snow
85 10 4 snow
85 10 5 snow
85 10 6 snow
85 10 7 snow
85 10 8 pavement
85 10 9 pavement
85 10 10 pavement
85 10 11 pavement
85 10 12 pavement
85 11 0 snow
85 11 1 snow
85 11 2 snow
85 11 3 snow
85 11 4 snow
85 11 5 snow
85 11 6 snow
85 11 7 snow
85 11 8 pavement
85 11 9 pavement
85 11 10 pavement
85 11 11 pavement
85 11 12 pavement
85 12 0 snow
85 12 1 snow
85 12 2 snow
85 12 3 snow
85 12 4 snow
85 12 5 snow
85 12 6 snow
85 12 7 snow
85 12 8 pavement
85 12 9 pavement
85 12 10 pavement
85 12 11 pavement
85 12 12 pavement
85 13 0 snow
85 13 1 snow
85 13 2 snow
85 13 3 snow
85 13 4 snow
85 13 5 snow
85 13 6 snow
85 13 7 snow
85 13 8 pavement
85 13 9 pavement
85 13 10 pavement
85 13 11 pavement
85 13 12 pavement
85 14 0 snow
85 14 1 snow
85 14 2 snow
85 14 3 snow
85 14 4 snow
85 14 5 snow
85 14 6 snow
85 14 7 snow
85 14 8 pavement
85 14 9 pavement
85 14 10 pavement
85 14 11 pavement
85 14 12 pavement
85 15 0 snow
85 15 1 snow
85 15 2 snow
85 15 3 snow
85 15 4 snow
85 15 5 snow
85 15 6 snow
85 15 7 snow
85 15 8 pavement
85 15 9 pavement
85 15 10 pavement
85 15 11 pavement
85 15 12 pavement
85 16 0 snow
85 16 1 snow
85 16 2 snow
85 16 3 snow
85 16 4 snow
85 16 5 snow
85 16 6 snow
85 16 7 snow
85 16 8 pavement
85 16 9 pavement
85 16 10 pavement
85 16 11 pavement
85 16 12 pavement
85 17 0 snow
85 17 1 snow
85 17 2 snow
85 17 3 snow
85 17 4 snow
85 17 5 snow
85 17 6 snow
85 17 7 snow
85 17 8 pavement
85 17 9 pavement
85 17 10 pavement
85 17 11 pavement
85 17 12 pavement
85 18 0 snow
85 18 1 snow
85 18 2 snow
85 18 3 snow
85 18 4 snow
85 18 5 snow
85 18 6 snow
85 18 7 snow
85 18 8 pavement
85 18 9 pavement
85 18 10 pavement
85 18 11 pavement
85 18 12 pavement
85 19 0 snow
85 19 1 snow
85 19 2 snow
85 19 3 snow
85 19 4 snow
85 19 5 snow
85 19 6 snow
85 19 7 snow
85 19 8 pavement
85 19 9 pavement
85 19 10 pavement
85 19 11 pavement
85 19 12 pavement
85 20 0 snow
85 20 1 snow
85 20 2 snow
85 20 3 snow
85 20 4 snow
85 20 5 snow
85 20 6 snow
85 20 7 snow
85 20 8 pavement
85 20 9 pavement
85 20 10 pavement
85 20 11 pavement
85 20 12 pavement
85 21 0 snow
85 21 1 snow
85 21 2 snow
85 21 3 snow
85 21 4 snow
85 21 5 snow
85 21 6 snow
85 21 7 snow
85 21 8 pavement
85 21 9 pavement
85 21 10 pavement
85 21 11 pavement
85 21 12 pavement
85 22 0 snow
85 22 1 snow
85 22 2 snow
85 22 3 snow
85 22 4 snow
85 22 5 snow
85 22 6 snow
85 22 7 snow
85 22 8 pavement
85 22 9 pavement
85 22 10 pavement
85 22 11 pavement
85 22 12 pavement
85 23 0 snow
85 23 1 snow
85 23 2 snow
85 23 3 snow
85 23 4 snow
85 23 5 snow
85 23 6 snow
85 23 7 snow
85 23 8 pavement
85 23 9 pavement
85 23 10 pavement
85 23 11 pavement
85 23 12 pavement
85 24 0 snow
85 24 1 snow
85 24 2 snow
85 24 3 snow
85 24 4 snow
85 24 5 snow
85 24 6 snow
85 24 7 snow
85 24 8 pavement
85 24 9 pavement
85 24 10 pavement
85 24 11 pavement
85 24 12 pavement
85 25 0 snow
85 25 1 snow
85 25 2 snow
85 25 3 snow
85 25 4 snow
85 25 5 snow
85 25 6 snow
85 25 7 snow
85 25 8 pavement
85 25 9 pavement
85 25 10 pavement
85 25 11 pavement
85 25 12 pavement
85 26 0 snow
85 26 1 snow
85 26 2 snow
85 26 3 snow
85 26 4 snow
85 26 5 snow
85 26 6 snow
85 26 7 snow
85 26 8 pavement
85 26 9 pavement
85 26 10 pavement
85 26 11 pavement
85 26 12 pavement
85 27 0 snow
85 27 1 snow
85 27 2 snow
85 27 3 snow
85 27 4 snow
85 27 5 snow
85 27 6 snow
85 27 7 snow
85 27 8 pavement
85 27 9 pavement
85 27 10 pavement
85 27 11 pavement
85 27 12 pavement
85 28 0 snow
85 28 1 snow
85 28 2 snow
85 28 3 snow
85 28 4 snow
85 28 5 snow
85 28 6 snow
85 28 7 snow
85 28 8 pavement
85 28 9 pavement
85 28 10 pavement
85 28 11 pavement
85 28 12 pavement
85 29 0 snow
85 29 1 snow
85 29 2 snow
85 29 3 snow
85 29 4 snow
85 29 5 snow
85 29 6 snow
85 29 7 snow
85 29 8 pavement
85 29 9 pavement
85 29 10 pavement
85 29 11 pavement
85 29 12 pavement
85 30 0 snow
85 30 1 snow
85 30 2 snow
85 30 3 snow
85 30 4 snow
85 30 5 snow
85 30 6 snow
85 30 7 snow
85 30 8 pavement
85 30 9 pavement
85 30 10 pavement
85 30 11 pavement
85 30 12 pavement
85 31 0 snow
85 31 1 snow
85 31 2 snow
85 31 3 snow
85 31 4 snow
85 31 5 snow
85 31 6 snow
85 31 7 snow
85 31 8 pavement
85 31 9 pavement
85 31 10 pavement
85 31 11 pavement
85 31 12 pavement
85 32 0 snow
85 32 1 snow
85 32 2 snow
85 32 3 snow
85 32 4 snow
85 32 5 snow
85 32 6 snow
85 32 7 snow
85 32 8 pavement
85 32 9 pavement
85 32 10 pavement
85 32 11 pavement
85 32 12 pavement
85 33 0 snow
85 33 1 snow
85 33 2 snow
85 33 3 snow
85 33 4 snow
85 33 5 snow
85 33 6 snow
85 33 7 snow
85 33 8 pavement
85 33 9 pavement
85 33 10 pavement
85 33 11 pavement
85 33 12 pavement
85 34 0 snow
85 34 1 snow
85 34 2 snow
85 34 3 snow
85 34 4 snow
85 34 5 snow
85 34 6 snow
85 34 7 snow
85 34 8 pavement
85 34 9 pavement
85 34 10 pavement
85 34 11 pavement
85 34 12 pavement
85 35 0 snow
85 35 1 snow
85 35 2 snow
85 35 3 snow
85 35 4 snow
85 35 5 snow
85 35 6 snow
85 35 7 snow
85 35 8 pavement
85 35 9 pavement
85 35 10 pavement
85 35 11 pavement
85 35 12 pavement
85 36 0 snow
85 36 1 snow
85 36 2 snow
85 36 3 snow
85 36 4 snow
85 36 5 snow
85 36 6 snow
85 36 7 snow
85 36 8 pavement
85 36 9 pavement
85 36 10 pavement
85 36 11 pavement
85 36 12 pavement
85 37 0 snow
85 37 1 snow
85 37 2 snow
85 37 3 snow
85 37 4 snow
85 37 5 snow
85 37 6 snow
85 37 7 snow
85 37 8 pavement
85 37 9 pavement
85 37 10 pavement
85 37 11 pavement
85 37 12 pavement
85 38 0 snow
85 38 1 snow
85 38 2 snow
85 38 3 snow
85 38 4 snow
85 38 5 snow
85 38 6 snow
85 38 7 snow
85 38 8 pavement
85 38 9 pavement
85 38 10 pavement
85 38 11 pavement
85 38 12 pavement
85 39 0 snow
85 39 1 snow
85 39 2 snow
85 39 3 snow
85 39 4 snow
85 39 5 snow
85 39 6 snow
85 39 7 snow
85 39 8 pavement
85 39 9 pavement
85 39 10 pavement
85 39 11 pavement
85 39 12 pavement
85 40 0 snow
85 40 1 snow
85 40 2 snow
85 40 3 snow
85 40 4 snow
85 40 5 snow
85 40 6 snow
85 40 7 snow
85 40 8 pavement
85 40 9 pavement
85 40 10 pavement
85 40 11 pavement
85 40 12 pavement
85 41 0 snow
85 41 1 snow
85 41 2 snow
85 41 3 snow
85 41 4 snow
85 41 5 snow
85 41 6 snow
85 41 7 snow
85 41 8 pavement
85 41 9 pavement
85 41 10 pavement
85 41 11 pavement
85 41 12 pavement
85 42 0 snow
85 42 1 snow
85 42 2 snow
85 42 3 snow
85 42 4 snow
85 42 5 snow
85 42 6 snow
85 42 7 snow
85 42 8 pavement
85 42 9 pavement
85 42 10 pavement
85 42 11 pavement
85 42 12 pavement
85 43 0 snow
85 43 1 snow
85 43 2 snow
85 43 3 snow
85 43 4 snow
85 43 5 snow
85 43 6 snow
85 43 7 snow
85 43 8 pavement
85 43 9 pavement
85 43 10 pavement
85 43 11 pavement
85 43 12 pavement
85 44 0 snow
85 44 1 snow
85 44 2 snow
85 44 3 snow
85 44 4 snow
85 44 5 snow
85 44 6 snow
85 44 7 snow
85 44 8 pavement
85 44 9 pavement
85 44 10 pavement
85 44 11 pavement
85 44 12 pavement
85 45 0 snow
85 45 1 snow
85 45 2 snow
85 45 3 snow
85 45 4 snow
85 45 5 snow
85 45 6 snow
85 45 7 snow
85 45 8 pavement
85 45 9 pavement
85 45 10 pavement
85 45 11 pavement
85 45 12 pavement
85 46 0 snow
85 46 1 snow
85 46 2 snow
85 46 3 snow
85 46 4 snow
85 46 5 snow
85 46 6 snow
85 46 7 snow
85 46 8 pavement
85 46 9 pavement
85 46 10 pavement
85 46 11 pavement
85 46 12 pavement
85 47 0 snow
85 47 1 snow
85 47 2 snow
85 47 3 snow
85 47 4 snow
85 47 5 snow
85 47 6 snow
85 47 7 snow
85 47 8 pavement
85 47 9 pavement
85 47 10 pavement
85 47 11 pavement
85 47 12 pavement
85 48 0 snow
85 48 1 snow
85 48 2 snow
85 48 3 snow
85 48 4 snow
85 48 5 snow
85 48 6 snow
85 48 7 snow
85 48 8 pavement
85 48 9 pavement
85 48 10 pavement
85 48 11 pavement
85 48 12 pavement
85 49 0 snow
85 49 1 snow
85 49 2 snow
85 49 3 snow
85 49 4 snow
85 49 5 snow
85 49 6 snow
85 49 7 snow
85 49 8 pavement
85 49 9 pavement
85 49 10 pavement
85 49 11 pavement
85 49 12 pavement
85 50 0 snow
85 50 1 snow
85 50 2 snow
85 50 3 snow
85 50 4 snow
85 50 5 snow
85 50 6 snow
85 50 7 snow
85 50 8 pavement
85 50 9 pavement
85 50 10 pavement
85 50 11 pavement
85 50 12 pavement
85 51 0 snow
85 51 1 snow
85 51 2 snow
85 51 3 snow
85 51 4 snow
85 51 5 snow
85 51 6 snow
85 51 7 snow
85 51 8 pavement
85 51 9 pavement
85 51 10 pavement
85 51 11 pavement
85 51 12 pavement
85 52 0 snow
85 52 1 snow
85 52 2 snow
85 52 3 snow
85 52 4 snow
85 52 5 snow
85 52 6 snow
85 52 7 snow
85 52 8 pavement
85 52 9 pavement
85 52 10 pavement
85 52 11 pavement
85 52 12 pavement
85 53 0 snow
85 53 1 snow
85 53 2 snow
85 53 3 snow
85 53 4 snow
85 53 5 snow
85 53 6 snow
85 53 7 snow
85 53 8 pavement
85 53 9 pavement
85 53 10 pavement
85 53 11 pavement
85 53 12 pavement
85 54 0 snow
85 54 1 snow
85 54 2 snow
85 54 3 snow
85 54 4 snow
85 54 5 snow
85 54 6 snow
85 54 7 snow
85 54 8 pavement
85 54 9 pavement
85 54 10 pavement
85 54 11 pavement
85 54 12 pavement
85 55 0 snow
85 55 1 snow
85 55 2 snow
85 55 3 snow
85 55 4 snow
85 55 5 snow
85 55 6 snow
85 55 7 snow
85 55 8 pavement
85 55 9 pavement
85 55 10 pavement
85 55 11 pavement
85 55 12 pavement
85 56 0 snow
85 56 1 snow
85 56 2 snow
85 56 3 snow
85 56 4 snow
85 56 5 snow
85 56 6 snow
85 56 7 snow
85 56 8 pavement
85 56 9 pavement
85 56 10 pavement
85 56 11 pavement
85 56 12 pavement
85 57 0 snow
85 57 1 snow
85 57 2 snow
85 57 3 snow
85 57 4 snow
85 57 5 snow
85 57 6 snow
85 57 7 snow
85 57 8 pavement
85 57 9 pavement
85 57 10 pavement
85 57 11 pavement
85 57 12 pavement
85 58 0 snow
85 58 1 snow
85 58 2 snow
85 58 3 snow
85 58 4 snow
85 58 5 snow
85 58 6 snow
85 58 7 snow
85 58 8 pavement
85 58 9 pavement
85 58 10 pavement
85 58 11 pavement
85 58 12 pavement
85 59 0 snow
85 59 1 snow
85 59 2 snow
85 59 3 snow
85 59 4 snow
85 59 5 snow
85 59 6 snow
85 59 7 snow
85 59 8 pavement
85 59 9 pavement
85 59 10 pavement
85 59 11 pavement
85 59 12 pavement
85 60 0 snow
85 60 1 snow
85 60 2 snow
85 60 3 snow
85 60 4 snow
85 60 5 snow
85 60 6 snow
85 60 7 snow
85 60 8 pavement
85 60 9 pavement
85 60 10 pavement
85 60 11 pavement
85 60 12 pavement
85 61 0 snow
85 61 1 snow
85 61 2 snow
85 61 3 snow
85 61 4 snow
85 61 5 snow
85 61 6 snow
85 61 7 snow
85 61 8 pavement
85 61 9 pavement
85 61 10 pavement
85 61 11 pavement
85 61 12 pavement
85 62 0 snow
85 62 1 snow
85 62 2 snow
85 62 3 snow
85 62 4 snow
85 62 5 snow
85 62 6 snow
85 62 7 snow
85 62 8 pavement
85 62 9 pavement
85 62 10 pavement
85 62 11 pavement
85 62 12 pavement
85 63 0 snow
85 63 1 snow
85 63 2 snow
85 63 3 snow
85 63 4 snow
85 63 5 snow
85 63 6 snow
85 63 7 snow
85 63 8 pavement
85 63 9 pavement
85 63 10 pavement
85 63 11 pavement
85 63 12 pavement
85 64 0 snow
85 64 1 snow
85 64 2 snow
85 64 3 snow
85 64 4 snow
85 64 5 snow
85 64 6 snow
85 64 7 snow
85 64 8 pavement
85 64 9 pavement
85 64 10 pavement
85 64 11 pavement
85 64 12 pavement
85 65 0 snow
85 65 1 snow
85 65 2 snow
85 65 3 snow
85 65 4 snow
85 65 5 snow
85 65 6 snow
85 65 7 snow
85 65 8 pavement
85 65 9 pavement
85 65 10 pavement
85 65 11 pavement
85 65 12 pavement
85 66 0 snow
85 66 1 snow
85 66 2 snow
85 66 3 snow
85 66 4 snow
85 66 5 snow
85 66 6 snow
85 66 7 snow
85 66 8 pavement
85 66 9 pavement
85 66 10 pavement
85 66 11 pavement
85 66 12 pavement
85 67 0 snow
85 67 1 snow
85 67 2 snow
85 67 3 snow
85 67 4 snow
85 67 5 snow
85 67 6 snow
85 67 7 snow
85 67 8 pavement
85 67 9 pavement
85 67 10 pavement
85 67 11 pavement
85 67 12 pavement
85 68 0 snow
85 68 1 snow
85 68 2 snow
85 68 3 snow
85 68 4 snow
85 68 5 snow
85 68 6 snow
85 68 7 snow
85 68 8 pavement
85 68 9 pavement
85 68 10 pavement
85 68 11 pavement
85 68 12 pavement
85 69 0 snow
85 69 1 snow
85 69 2 snow
85 69 3 snow
85 69 4 snow
85 69 5 snow
85 69 6 snow
85 69 7 snow
85 69 8 pavement
85 69 9 pavement
85 69 10 pavement
85 69 11 pavement
85 69 12 pavement
85 70 0 snow
85 70 1 snow
85 70 2 snow
85 70 3 snow
85 70 4 snow
85 70 5 snow
85 70 6 snow
85 70 7 snow
85 70 8 pavement
85 70 9 pavement
85 70 10 pavement
85 70 11 pavement
85 70 12 pavement
85 71 0 snow
85 71 1 snow
85 71 2 snow
85 71 3 snow
85 71 4 snow
85 71 5 snow
85 71 6 snow
85 71 7 snow
85 71 8 pavement
85 71 9 pavement
85 71 10 pavement
85 71 11 pavement
85 71 12 pavement
85 72 0 snow
85 72 1 snow
85 72 2 snow
85 72 3 snow
85 72 4 snow
85 72 5 snow
85 72 6 snow
85 72 7 snow
85 72 8 pavement
85 72 9 pavement
85 72 10 pavement
85 72 11 pavement
85 72 12 pavement
85 73 0 snow
85 73 1 snow
85 73 2 snow
85 73 3 snow
85 73 4 snow
85 73 5 snow
85 73 6 snow
85 73 7 snow
85 73 8 pavement
85 73 9 pavement
85 73 10 pavement
85 73 11 pavement
85 73 12 pavement
85 74 0 snow
85 74 1 snow
85 74 2 snow
85 74 3 snow
85 74 4 snow
85 74 5 snow
85 74 6 snow
85 74 7 snow
85 74 8 pavement
85 74 9 pavement
85 74 10 pavement
85 74 11 pavement
85 74 12 pavement
85 75 0 snow
85 75 1 snow
85 75 2 snow
85 75 3 snow
85 75 4 snow
85 75 5 snow
85 75 6 snow
85 75 7 snow
85 75 8 pavement
85 75 9 pavement
85 75 10 pavement
85 75 11 pavement
85 75 12 pavement
85 76 0 snow
85 76 1 snow
85 76 2 snow
85 76 3 snow
85 76 4 snow
85 76 5 snow
85 76 6 snow
85 76 7 snow
85 76 8 pavement
85 76 9 pavement
85 76 10 pavement
85 76 11 pavement
85 76 12 pavement
85 77 0 snow
85 77 1 snow
85 77 2 snow
85 77 3 snow
85 77 4 snow
85 77 5 snow
85 77 6 snow
85 77 7 snow
85 77 8 pavement
85 77 9 pavement
85 77 10 pavement
85 77 11 pavement
85 77 12 pavement
85 78 0 snow
85 78 1 snow
85 78 2 snow
85 78 3 snow
85 78 4 snow
85 78 5 snow
85 78 6 snow
85 78 7 snow
85 78 8 pavement
85 78 9 pavement
85 78 10 pavement
85 78 11 pavement
85 78 12 pavement
85 79 0 snow
85 79 1 snow
85 79 2 snow
85 79 3 snow
85 79 4 snow
85 79 5 snow
85 79 6 snow
85 79 7 snow
85 79 8 pavement
85 79 9 pavement
85 79 10 pavement
85 79 11 pavement
85 79 12 pavement
85 80 0 snow
85 80 1 snow
85 80 2 snow
85 80 3 snow
85 80 4 snow
85 80 5 snow
85 80 6 snow
85 80 7 snow
85 80 8 pavement
85 80 9 pavement
85 80 10 pavement
85 80 11 pavement
85 80 12 pavement
85 81 0 snow
85 81 1 snow
85 81 2 snow
85 81 3 snow
85 81 4 snow
85 81 5 snow
85 81 6 snow
85 81 7 snow
85 81 8 pavement
85 81 9 pavement
85 81 10 pavement
85 81 11 pavement
85 81 12 pavement
85 82 0 snow
85 82 1 snow
85 82 2 snow
85 82 3 snow
85 82 4 snow
85 82 5 snow
85 82 6 snow
85 82 7 snow
85 82 8 pavement
85 82 9 pavement
85 82 10 pavement
85 82 11 pavement
85 82 12 pavement
85 83 0 snow
85 83 1 snow
85 83 2 snow
85 83 3 snow
85 83 4 snow
85 83 5 snow
85 83 6 snow
85 83 7 snow
85 83 8 pavement
85 83 9 pavement
85 83 10 pavement
85 83 11 pavement
85 83 12 pavement
85 84 0 snow
85 84 1 snow
85 84 2 snow
85 84 3 snow
85 84 4 snow
85 84 5 snow
85 84 6 snow
85 84 7 snow
85 84 8 pavement
85 84 9 pavement
85 84 10 pavement
85 84 11 pavement
85 84 12 pavement
85 85 0 snow
85 85 1 snow
85 85 2 snow
85 85 3 snow
85 85 4 snow
85 85 5 snow
85 85 6 snow
85 85 7 snow
85 85 8 pavement
85 85 9 pavement
85 85 10 pavement
85 85 11 pavement
85 85 12 pavement
85 86 0 snow
85 86 1 snow
85 86 2 snow
85 86 3 snow
85 86 4 snow
85 86 5 snow
85 86 6 snow
85 86 7 snow
85 86 8 pavement
85 86 9 pavement
85 86 10 pavement
85 86 11 pavement
85 86 12 pavement
85 87 0 snow
85 87 1 snow
85 87 2 snow
85 87 3 snow
85 87 4 snow
85 87 5 snow
85 87 6 snow
85 87 7 snow
85 87 8 pavement
85 87 9 pavement
85 87 10 pavement
85 87 11 pavement
85 87 12 pavement
85 88 0 snow
85 88 1 snow
85 88 2 snow
85 88 3 snow
85 88 4 snow
85 88 5 snow
85 88 6 snow
85 88 7 snow
85 88 8 pavement
85 88 9 pavement
